@relation openjpa_testing_3

@attribute LinesOfCode numeric
@attribute AddedLOC numeric
@attribute MaxAddedLOC numeric
@attribute AvgAddedLOC numeric
@attribute TouchedLOC numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute NumberOfAuthors numeric
@attribute NumberOfRevisions numeric
@attribute NumberOfDefectsFixed numeric
@attribute Buggy {'True', 'False'}

@data
121,0,0,0.0,0,0,0,0.0,0,0,0,'False'
4874,10,9,5.0,12,8,8,4.0,2,2,2,'True'
78,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
1371,0,0,0.0,0,0,0,0.0,0,0,0,'False'
212,0,0,0.0,0,0,0,0.0,0,0,0,'False'
185,0,0,0.0,0,0,0,0.0,0,0,0,'False'
481,15,10,5.0,30,18,9,6.0,2,3,0,'False'
650,0,0,0.0,0,0,0,0.0,0,0,0,'False'
437,0,0,0.0,0,0,0,0.0,0,0,0,'False'
134,0,0,0.0,0,0,0,0.0,0,0,0,'False'
202,0,0,0.0,0,0,0,0.0,0,0,0,'False'
822,1,1,1.0,1,1,1,1.0,1,1,1,'False'
50,0,0,0.0,0,0,0,0.0,0,0,0,'False'
198,0,0,0.0,0,0,0,0.0,0,0,0,'False'
946,0,0,0.0,0,0,0,0.0,0,0,0,'True'
596,0,0,0.0,0,0,0,0.0,0,0,0,'False'
85,0,0,0.0,0,0,0,0.0,0,0,0,'False'
83,0,0,0.0,0,0,0,0.0,0,0,0,'False'
73,0,0,0.0,0,0,0,0.0,0,0,0,'False'
89,0,0,0.0,0,0,0,0.0,0,0,0,'False'
76,0,0,0.0,0,0,0,0.0,0,0,0,'False'
737,12,12,12.0,23,1,1,1.0,1,1,0,'True'
91,0,0,0.0,0,0,0,0.0,0,0,0,'False'
353,0,0,0.0,0,0,0,0.0,0,0,0,'False'
363,22,13,4.4,44,28,13,5.6,3,5,0,'True'
720,101,75,14.428572,199,163,72,23.285715,4,7,0,'True'
903,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
43,0,0,0.0,0,0,0,0.0,0,0,0,'False'
82,0,0,0.0,0,0,0,0.0,0,0,0,'False'
65,0,0,0.0,0,0,0,0.0,0,0,0,'False'
409,0,0,0.0,0,0,0,0.0,0,0,0,'False'
214,0,0,0.0,0,0,0,0.0,0,0,0,'False'
43,0,0,0.0,0,0,0,0.0,0,0,0,'False'
111,0,0,0.0,0,0,0,0.0,0,0,0,'False'
262,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
739,0,0,0.0,0,0,0,0.0,0,0,0,'False'
55,0,0,0.0,0,0,0,0.0,0,0,0,'False'
127,0,0,0.0,0,0,0,0.0,0,0,0,'False'
499,0,0,0.0,0,0,0,0.0,0,0,0,'False'
110,0,0,0.0,0,0,0,0.0,0,0,0,'False'
107,0,0,0.0,0,0,0,0.0,0,0,0,'False'
313,0,0,0.0,0,0,0,0.0,0,0,0,'False'
42,0,0,0.0,0,0,0,0.0,0,0,0,'False'
495,0,0,0.0,0,0,0,0.0,0,0,0,'False'
84,0,0,0.0,0,0,0,0.0,0,0,0,'False'
39,0,0,0.0,0,0,0,0.0,0,0,0,'False'
94,0,0,0.0,0,0,0,0.0,0,0,0,'False'
93,0,0,0.0,0,0,0,0.0,0,0,0,'False'
91,0,0,0.0,0,0,0,0.0,0,0,0,'False'
38,0,0,0.0,0,0,0,0.0,0,0,0,'False'
94,0,0,0.0,0,0,0,0.0,0,0,0,'False'
93,0,0,0.0,0,0,0,0.0,0,0,0,'False'
93,0,0,0.0,0,0,0,0.0,0,0,0,'False'
79,0,0,0.0,0,0,0,0.0,0,0,0,'False'
68,0,0,0.0,0,0,0,0.0,0,0,0,'False'
62,0,0,0.0,0,0,0,0.0,0,0,0,'False'
121,0,0,0.0,0,0,0,0.0,0,0,0,'False'
192,0,0,0.0,0,0,0,0.0,0,0,0,'False'
284,0,0,0.0,0,0,0,0.0,0,0,0,'False'
57,0,0,0.0,0,0,0,0.0,0,0,0,'False'
31,0,0,0.0,0,0,0,0.0,0,0,0,'False'
2156,11,8,5.5,22,2,1,1.0,1,2,0,'True'
70,0,0,0.0,0,0,0,0.0,0,0,0,'False'
51,0,0,0.0,0,0,0,0.0,0,0,0,'False'
80,0,0,0.0,0,0,0,0.0,0,0,0,'False'
43,0,0,0.0,0,0,0,0.0,0,0,0,'False'
357,0,0,0.0,0,0,0,0.0,0,0,0,'False'
230,0,0,0.0,0,0,0,0.0,0,0,0,'False'
230,0,0,0.0,0,0,0,0.0,0,0,0,'False'
39,0,0,0.0,0,0,0,0.0,0,0,0,'False'
73,0,0,0.0,0,0,0,0.0,0,0,0,'False'
853,4,3,2.0,12,4,3,2.0,2,2,1,'False'
3143,43,25,8.6,86,44,22,8.8,3,5,0,'True'
441,0,0,0.0,0,0,0,0.0,0,0,0,'False'
426,0,0,0.0,0,0,0,0.0,0,0,0,'False'
322,0,0,0.0,0,0,0,0.0,0,0,0,'True'
62,0,0,0.0,0,0,0,0.0,0,0,0,'False'
73,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
67,0,0,0.0,0,0,0,0.0,0,0,0,'False'
138,0,0,0.0,0,0,0,0.0,0,0,0,'False'
39,0,0,0.0,0,0,0,0.0,0,0,0,'False'
66,0,0,0.0,0,0,0,0.0,0,0,0,'False'
66,0,0,0.0,0,0,0,0.0,0,0,0,'False'
345,0,0,0.0,0,0,0,0.0,0,0,0,'True'
140,0,0,0.0,0,0,0,0.0,0,0,0,'False'
70,0,0,0.0,0,0,0,0.0,0,0,0,'False'
516,0,0,0.0,0,0,0,0.0,0,0,0,'True'
42,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
97,0,0,0.0,0,0,0,0.0,0,0,0,'False'
72,0,0,0.0,0,0,0,0.0,0,0,0,'False'
93,0,0,0.0,0,0,0,0.0,0,0,0,'False'
58,0,0,0.0,0,0,0,0.0,0,0,0,'False'
70,0,0,0.0,0,0,0,0.0,0,0,0,'False'
58,0,0,0.0,0,0,0,0.0,0,0,0,'False'
83,0,0,0.0,0,0,0,0.0,0,0,0,'False'
33,0,0,0.0,0,0,0,0.0,0,0,0,'False'
65,0,0,0.0,0,0,0,0.0,0,0,0,'False'
46,0,0,0.0,0,0,0,0.0,0,0,0,'False'
46,0,0,0.0,0,0,0,0.0,0,0,0,'False'
79,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'False'
84,0,0,0.0,0,0,0,0.0,0,0,0,'False'
199,0,0,0.0,0,0,0,0.0,0,0,0,'False'
76,0,0,0.0,0,0,0,0.0,0,0,0,'False'
85,0,0,0.0,0,0,0,0.0,0,0,0,'False'
71,0,0,0.0,0,0,0,0.0,0,0,0,'False'
32,0,0,0.0,0,0,0,0.0,0,0,0,'False'
85,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
52,0,0,0.0,0,0,0,0.0,0,0,0,'False'
44,0,0,0.0,0,0,0,0.0,0,0,0,'False'
71,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
82,0,0,0.0,0,0,0,0.0,0,0,0,'False'
36,4,4,4.0,5,3,3,3.0,1,1,0,'False'
409,0,0,0.0,0,0,0,0.0,0,0,0,'True'
64,0,0,0.0,0,0,0,0.0,0,0,0,'False'
49,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'False'
89,0,0,0.0,0,0,0,0.0,0,0,0,'False'
60,0,0,0.0,0,0,0,0.0,0,0,0,'False'
57,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
728,0,0,0.0,0,0,0,0.0,0,0,0,'False'
71,0,0,0.0,0,0,0,0.0,0,0,0,'False'
69,0,0,0.0,0,0,0,0.0,0,0,0,'False'
75,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
72,0,0,0.0,0,0,0,0.0,0,0,0,'False'
50,0,0,0.0,0,0,0,0.0,0,0,0,'False'
79,0,0,0.0,0,0,0,0.0,0,0,0,'False'
71,0,0,0.0,0,0,0,0.0,0,0,0,'False'
53,0,0,0.0,0,0,0,0.0,0,0,0,'False'
53,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
57,0,0,0.0,0,0,0,0.0,0,0,0,'False'
42,0,0,0.0,0,0,0,0.0,0,0,0,'False'
62,0,0,0.0,0,0,0,0.0,0,0,0,'False'
68,0,0,0.0,0,0,0,0.0,0,0,0,'False'
39,0,0,0.0,0,0,0,0.0,0,0,0,'False'
70,0,0,0.0,0,0,0,0.0,0,0,0,'False'
128,3,3,3.0,4,2,2,2.0,1,1,0,'True'
54,0,0,0.0,0,0,0,0.0,0,0,0,'False'
49,0,0,0.0,0,0,0,0.0,0,0,0,'False'
43,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
62,0,0,0.0,0,0,0,0.0,0,0,0,'False'
66,0,0,0.0,0,0,0,0.0,0,0,0,'False'
63,0,0,0.0,0,0,0,0.0,0,0,0,'False'
39,0,0,0.0,0,0,0,0.0,0,0,0,'False'
70,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
65,0,0,0.0,0,0,0,0.0,0,0,0,'False'
42,0,0,0.0,0,0,0,0.0,0,0,0,'False'
57,0,0,0.0,0,0,0,0.0,0,0,0,'False'
58,0,0,0.0,0,0,0,0.0,0,0,0,'False'
81,0,0,0.0,0,0,0,0.0,0,0,0,'False'
69,0,0,0.0,0,0,0,0.0,0,0,0,'False'
68,0,0,0.0,0,0,0,0.0,0,0,0,'False'
121,0,0,0.0,0,0,0,0.0,0,0,0,'False'
60,0,0,0.0,0,0,0,0.0,0,0,0,'False'
76,4,4,4.0,5,3,3,3.0,1,1,0,'False'
56,0,0,0.0,0,0,0,0.0,0,0,0,'False'
70,0,0,0.0,0,0,0,0.0,0,0,0,'False'
1703,21,11,10.5,35,7,6,3.5,1,2,0,'True'
79,0,0,0.0,0,0,0,0.0,0,0,0,'False'
161,0,0,0.0,0,0,0,0.0,0,0,0,'False'
34,0,0,0.0,0,0,0,0.0,0,0,0,'False'
878,0,0,0.0,0,0,0,0.0,0,0,0,'False'
352,0,0,0.0,0,0,0,0.0,0,0,0,'False'
120,0,0,0.0,0,0,0,0.0,0,0,0,'False'
2338,0,0,0.0,0,0,0,0.0,0,0,0,'True'
129,0,0,0.0,0,0,0,0.0,0,0,0,'False'
466,0,0,0.0,0,0,0,0.0,0,0,0,'False'
388,46,29,23.0,54,38,29,19.0,1,2,1,'False'
2093,47,19,9.4,62,32,19,6.4,4,5,2,'True'
84,0,0,0.0,0,0,0,0.0,0,0,0,'False'
117,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'True'
232,0,0,0.0,0,0,0,0.0,0,0,0,'False'
437,10,10,10.0,11,9,9,9.0,1,1,0,'False'
257,0,0,0.0,0,0,0,0.0,0,0,0,'False'
32,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'False'
153,0,0,0.0,0,0,0,0.0,0,0,0,'False'
62,0,0,0.0,0,0,0,0.0,0,0,0,'False'
39,3,3,3.0,3,3,3,3.0,1,1,0,'False'
1976,43,39,21.5,49,37,36,18.5,1,2,0,'True'
348,0,0,0.0,0,0,0,0.0,0,0,0,'False'
130,0,0,0.0,0,0,0,0.0,0,0,0,'False'
140,0,0,0.0,0,0,0,0.0,0,0,0,'False'
52,0,0,0.0,0,0,0,0.0,0,0,0,'False'
280,0,0,0.0,0,0,0,0.0,0,0,0,'False'
277,0,0,0.0,0,0,0,0.0,0,0,0,'False'
371,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'False'
305,0,0,0.0,0,0,0,0.0,0,0,0,'False'
460,0,0,0.0,0,0,0,0.0,0,0,0,'False'
145,0,0,0.0,0,0,0,0.0,0,0,0,'False'
125,0,0,0.0,0,0,0,0.0,0,0,0,'False'
122,0,0,0.0,0,0,0,0.0,0,0,0,'False'
123,0,0,0.0,0,0,0,0.0,0,0,0,'False'
235,0,0,0.0,0,0,0,0.0,0,0,0,'False'
427,0,0,0.0,0,0,0,0.0,0,0,0,'False'
527,0,0,0.0,0,0,0,0.0,0,0,0,'False'
577,1,1,1.0,2,0,0,0.0,1,1,0,'True'
107,0,0,0.0,0,0,0,0.0,0,0,0,'False'
67,0,0,0.0,0,0,0,0.0,0,0,0,'False'
638,0,0,0.0,0,0,0,0.0,0,0,0,'False'
43,0,0,0.0,0,0,0,0.0,0,0,0,'False'
89,0,0,0.0,0,0,0,0.0,0,0,0,'False'
67,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
68,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
126,0,0,0.0,0,0,0,0.0,0,0,0,'False'
74,0,0,0.0,0,0,0,0.0,0,0,0,'False'
69,0,0,0.0,0,0,0,0.0,0,0,0,'False'
82,0,0,0.0,0,0,0,0.0,0,0,0,'False'
261,0,0,0.0,0,0,0,0.0,0,0,0,'False'
68,0,0,0.0,0,0,0,0.0,0,0,0,'False'
53,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'False'
156,0,0,0.0,0,0,0,0.0,0,0,0,'False'
317,3,3,3.0,4,2,2,2.0,1,1,0,'False'
69,0,0,0.0,0,0,0,0.0,0,0,0,'False'
64,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
30,0,0,0.0,0,0,0,0.0,0,0,0,'False'
88,0,0,0.0,0,0,0,0.0,0,0,0,'False'
65,0,0,0.0,0,0,0,0.0,0,0,0,'False'
62,0,0,0.0,0,0,0,0.0,0,0,0,'False'
132,0,0,0.0,0,0,0,0.0,0,0,0,'False'
54,0,0,0.0,0,0,0,0.0,0,0,0,'False'
52,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
38,0,0,0.0,0,0,0,0.0,0,0,0,'True'
65,0,0,0.0,0,0,0,0.0,0,0,0,'False'
54,0,0,0.0,0,0,0,0.0,0,0,0,'False'
201,0,0,0.0,0,0,0,0.0,0,0,0,'False'
149,0,0,0.0,0,0,0,0.0,0,0,0,'False'
61,0,0,0.0,0,0,0,0.0,0,0,0,'False'
88,0,0,0.0,0,0,0,0.0,0,0,0,'False'
61,0,0,0.0,0,0,0,0.0,0,0,0,'False'
35,0,0,0.0,0,0,0,0.0,0,0,0,'False'
34,0,0,0.0,2,2,2,2.0,1,1,0,'False'
42,0,0,0.0,0,0,0,0.0,0,0,0,'False'
471,0,0,0.0,0,0,0,0.0,0,0,0,'False'
34,0,0,0.0,0,0,0,0.0,0,0,0,'False'
116,0,0,0.0,0,0,0,0.0,0,0,0,'False'
1672,44,26,22.0,49,39,26,19.5,1,2,2,'False'
47,0,0,0.0,0,0,0,0.0,0,0,0,'False'
285,0,0,0.0,0,0,0,0.0,0,0,0,'False'
94,0,0,0.0,0,0,0,0.0,0,0,0,'False'
36,0,0,0.0,0,0,0,0.0,0,0,0,'False'
209,0,0,0.0,0,0,0,0.0,0,0,0,'False'
67,0,0,0.0,0,0,0,0.0,0,0,0,'False'
53,0,0,0.0,0,0,0,0.0,0,0,0,'False'
115,0,0,0.0,0,0,0,0.0,0,0,0,'False'
59,0,0,0.0,0,0,0,0.0,0,0,0,'False'
54,0,0,0.0,0,0,0,0.0,0,0,0,'False'
65,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,92,92,92.0,92,92,92,92.0,1,1,1,'False'
201,0,0,0.0,0,0,0,0.0,0,0,0,'False'
75,0,0,0.0,0,0,0,0.0,0,0,0,'False'
71,2,2,2.0,3,1,1,1.0,1,1,0,'False'
55,0,0,0.0,0,0,0,0.0,0,0,0,'False'
45,0,0,0.0,0,0,0,0.0,0,0,0,'False'
255,23,23,23.0,41,5,5,5.0,1,1,0,'False'
996,36,24,18.0,98,32,29,16.0,1,2,0,'True'
55,0,0,0.0,0,0,0,0.0,0,0,0,'False'
633,32,32,32.0,55,9,9,9.0,1,1,1,'True'
75,1,1,1.0,1,1,1,1.0,1,1,0,'False'
74,1,1,1.0,1,1,1,1.0,1,1,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
75,1,1,1.0,1,1,1,1.0,1,1,0,'False'
87,0,0,0.0,0,0,0,0.0,0,0,0,'False'
138,1,1,1.0,1,1,1,1.0,1,1,0,'False'
212,2,2,2.0,3,1,1,1.0,1,1,0,'False'
150,2,2,2.0,2,2,2,2.0,1,1,0,'False'
125,0,0,0.0,0,0,0,0.0,0,0,0,'False'
396,0,0,0.0,0,0,0,0.0,0,0,0,'False'
144,1,1,1.0,1,1,1,1.0,1,1,0,'False'
69,1,1,1.0,1,1,1,1.0,1,1,0,'False'
471,100,58,50.0,106,94,55,47.0,1,2,0,'True'
32,0,0,0.0,0,0,0,0.0,0,0,0,'False'
145,0,0,0.0,0,0,0,0.0,0,0,0,'False'
358,0,0,0.0,0,0,0,0.0,0,0,0,'False'
222,0,0,0.0,0,0,0,0.0,0,0,0,'False'
202,0,0,0.0,0,0,0,0.0,0,0,0,'False'
47,0,0,0.0,0,0,0,0.0,0,0,0,'False'
35,0,0,0.0,0,0,0,0.0,0,0,0,'False'
91,0,0,0.0,0,0,0,0.0,0,0,0,'False'
170,0,0,0.0,0,0,0,0.0,0,0,0,'False'
36,0,0,0.0,0,0,0,0.0,0,0,0,'False'
148,0,0,0.0,5,5,5,5.0,1,1,0,'False'
103,0,0,0.0,0,0,0,0.0,0,0,0,'False'
794,0,0,0.0,0,0,0,0.0,0,0,0,'False'
591,3,3,3.0,4,2,2,2.0,1,1,1,'False'
120,0,0,0.0,0,0,0,0.0,0,0,0,'False'
773,0,0,0.0,0,0,0,0.0,0,0,0,'False'
456,0,0,0.0,0,0,0,0.0,0,0,0,'False'
670,8,8,8.0,16,0,0,0.0,1,1,0,'False'
272,0,0,0.0,0,0,0,0.0,0,0,0,'False'
161,0,0,0.0,0,0,0,0.0,0,0,0,'False'
295,0,0,0.0,0,0,0,0.0,0,0,0,'False'
89,0,0,0.0,0,0,0,0.0,0,0,0,'False'
1291,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'False'
272,0,0,0.0,0,0,0,0.0,0,0,0,'False'
140,0,0,0.0,0,0,0,0.0,0,0,0,'False'
115,0,0,0.0,0,0,0,0.0,0,0,0,'False'
130,0,0,0.0,0,0,0,0.0,0,0,0,'False'
111,5,5,5.0,10,0,0,0.0,1,1,1,'False'
32,0,0,0.0,0,0,0,0.0,0,0,0,'False'
51,0,0,0.0,0,0,0,0.0,0,0,0,'False'
365,0,0,0.0,0,0,0,0.0,0,0,0,'False'
94,0,0,0.0,0,0,0,0.0,0,0,0,'False'
193,0,0,0.0,0,0,0,0.0,0,0,0,'False'
94,0,0,0.0,0,0,0,0.0,0,0,0,'False'
331,0,0,0.0,0,0,0,0.0,0,0,0,'False'
103,0,0,0.0,0,0,0,0.0,0,0,0,'False'
209,23,23,23.0,24,22,22,22.0,1,1,1,'False'
622,0,0,0.0,0,0,0,0.0,0,0,0,'False'
199,0,0,0.0,0,0,0,0.0,0,0,0,'False'
92,0,0,0.0,0,0,0,0.0,0,0,0,'False'
189,0,0,0.0,0,0,0,0.0,0,0,0,'False'
52,0,0,0.0,0,0,0,0.0,0,0,0,'False'
59,0,0,0.0,0,0,0,0.0,0,0,0,'False'
108,0,0,0.0,0,0,0,0.0,0,0,0,'False'
87,0,0,0.0,0,0,0,0.0,0,0,0,'False'
74,0,0,0.0,0,0,0,0.0,0,0,0,'False'
113,0,0,0.0,0,0,0,0.0,0,0,0,'False'
56,0,0,0.0,0,0,0,0.0,0,0,0,'False'
63,0,0,0.0,0,0,0,0.0,0,0,0,'False'
42,0,0,0.0,0,0,0,0.0,0,0,0,'False'
86,0,0,0.0,0,0,0,0.0,0,0,0,'False'
682,0,0,0.0,0,0,0,0.0,0,0,0,'True'
361,0,0,0.0,0,0,0,0.0,0,0,0,'False'
155,6,6,6.0,7,5,5,5.0,1,1,0,'False'
147,0,0,0.0,0,0,0,0.0,0,0,0,'False'
50,0,0,0.0,0,0,0,0.0,0,0,0,'False'
187,0,0,0.0,0,0,0,0.0,0,0,0,'False'
91,0,0,0.0,5,5,5,5.0,1,1,0,'False'
116,0,0,0.0,0,0,0,0.0,0,0,0,'False'
48,0,0,0.0,0,0,0,0.0,0,0,0,'False'
197,0,0,0.0,0,0,0,0.0,0,0,0,'False'
123,0,0,0.0,0,0,0,0.0,0,0,0,'False'
90,0,0,0.0,0,0,0,0.0,0,0,0,'False'
230,0,0,0.0,0,0,0,0.0,0,0,0,'False'
235,0,0,0.0,0,0,0,0.0,0,0,0,'False'
132,0,0,0.0,0,0,0,0.0,0,0,0,'False'
56,0,0,0.0,0,0,0,0.0,0,0,0,'False'
77,0,0,0.0,0,0,0,0.0,0,0,0,'False'
95,0,0,0.0,0,0,0,0.0,0,0,0,'False'
111,0,0,0.0,0,0,0,0.0,0,0,0,'False'
114,0,0,0.0,0,0,0,0.0,0,0,0,'False'
41,0,0,0.0,0,0,0,0.0,0,0,0,'False'
175,0,0,0.0,0,0,0,0.0,0,0,0,'False'
65,0,0,0.0,0,0,0,0.0,0,0,0,'False'
33,0,0,0.0,0,0,0,0.0,0,0,0,'False'
167,0,0,0.0,0,0,0,0.0,0,0,0,'False'
30,0,0,0.0,0,0,0,0.0,0,0,0,'False'
600,0,0,0.0,0,0,0,0.0,0,0,0,'False'
59,0,0,0.0,0,0,0,0.0,0,0,0,'False'
303,0,0,0.0,0,0,0,0.0,0,0,0,'False'
703,0,0,0.0,0,0,0,0.0,0,0,0,'False'
1027,81,63,27.0,141,137,61,45.666668,2,3,3,'False'
263,0,0,0.0,0,0,0,0.0,0,0,0,'False'
95,0,0,0.0,0,0,0,0.0,0,0,0,'False'
302,0,0,0.0,0,0,0,0.0,0,0,0,'True'
279,3,3,3.0,4,2,2,2.0,1,1,1,'False'
641,0,0,0.0,0,0,0,0.0,0,0,0,'False'
259,0,0,0.0,0,0,0,0.0,0,0,0,'False'
54,0,0,0.0,0,0,0,0.0,0,0,0,'False'
208,0,0,0.0,0,0,0,0.0,0,0,0,'False'
136,0,0,0.0,0,0,0,0.0,0,0,0,'False'
53,0,0,0.0,0,0,0,0.0,0,0,0,'False'
38,0,0,0.0,0,0,0,0.0,0,0,0,'False'
205,0,0,0.0,0,0,0,0.0,0,0,0,'True'
145,0,0,0.0,0,0,0,0.0,0,0,0,'False'
52,0,0,0.0,0,0,0,0.0,0,0,0,'False'
50,0,0,0.0,0,0,0,0.0,0,0,0,'False'
58,0,0,0.0,0,0,0,0.0,0,0,0,'False'
198,0,0,0.0,0,0,0,0.0,0,0,0,'False'
100,0,0,0.0,0,0,0,0.0,0,0,0,'False'
332,0,0,0.0,0,0,0,0.0,0,0,0,'False'
226,1,1,1.0,2,0,0,0.0,1,1,1,'False'
72,0,0,0.0,0,0,0,0.0,0,0,0,'False'
50,0,0,0.0,0,0,0,0.0,0,0,0,'False'
141,0,0,0.0,0,0,0,0.0,0,0,0,'False'
173,0,0,0.0,0,0,0,0.0,0,0,0,'False'
50,0,0,0.0,0,0,0,0.0,0,0,0,'False'
848,0,0,0.0,0,0,0,0.0,0,0,0,'False'
941,0,0,0.0,0,0,0,0.0,0,0,0,'False'
110,0,0,0.0,0,0,0,0.0,0,0,0,'False'
503,0,0,0.0,0,0,0,0.0,0,0,0,'False'
44,0,0,0.0,0,0,0,0.0,0,0,0,'False'
1077,0,0,0.0,0,0,0,0.0,0,0,0,'False'
132,0,0,0.0,0,0,0,0.0,0,0,0,'False'
203,0,0,0.0,0,0,0,0.0,0,0,0,'False'
385,0,0,0.0,0,0,0,0.0,0,0,0,'False'
951,0,0,0.0,0,0,0,0.0,0,0,0,'False'
360,0,0,0.0,0,0,0,0.0,0,0,0,'False'
159,0,0,0.0,0,0,0,0.0,0,0,0,'False'
97,0,0,0.0,0,0,0,0.0,0,0,0,'False'
282,0,0,0.0,0,0,0,0.0,0,0,0,'False'
48,0,0,0.0,0,0,0,0.0,0,0,0,'False'
201,0,0,0.0,0,0,0,0.0,0,0,0,'False'
856,0,0,0.0,0,0,0,0.0,0,0,0,'False'
558,0,0,0.0,0,0,0,0.0,0,0,0,'False'
345,0,0,0.0,0,0,0,0.0,0,0,0,'False'
151,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
278,0,0,0.0,0,0,0,0.0,0,0,0,'False'
80,0,0,0.0,0,0,0,0.0,0,0,0,'False'
46,0,0,0.0,0,0,0,0.0,0,0,0,'False'
137,0,0,0.0,0,0,0,0.0,0,0,0,'False'
136,0,0,0.0,0,0,0,0.0,0,0,0,'False'
1637,273,262,68.25,281,265,261,66.25,2,4,3,'True'
793,0,0,0.0,0,0,0,0.0,0,0,0,'True'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
51,0,0,0.0,0,0,0,0.0,0,0,0,'False'
46,0,0,0.0,0,0,0,0.0,0,0,0,'False'
38,0,0,0.0,0,0,0,0.0,0,0,0,'False'
39,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
54,54,54,54.0,54,54,54,54.0,1,1,0,'False'
39,39,39,39.0,39,39,39,39.0,1,1,0,'False'
46,46,46,46.0,46,46,46,46.0,1,1,0,'False'
47,0,0,0.0,0,0,0,0.0,0,0,0,'False'
43,0,0,0.0,0,0,0,0.0,0,0,0,'False'
53,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
40,0,0,0.0,0,0,0,0.0,0,0,0,'False'
38,38,38,38.0,38,38,38,38.0,1,1,0,'False'
46,0,0,0.0,0,0,0,0.0,0,0,0,'False'
59,0,0,0.0,0,0,0,0.0,0,0,0,'False'
60,0,0,0.0,0,0,0,0.0,0,0,0,'False'
50,0,0,0.0,0,0,0,0.0,0,0,0,'False'
33,0,0,0.0,0,0,0,0.0,0,0,0,'False'
47,0,0,0.0,0,0,0,0.0,0,0,0,'False'
75,0,0,0.0,0,0,0,0.0,0,0,0,'False'
229,85,84,42.5,86,84,84,42.0,2,2,0,'False'
